design_name,variant,macros,clock_ns,utilization,macro_place,power_mesh,filler,mean_ir_drop,max_ir_drop,std_ir_drop,p90_ir_drop,p99_ir_drop,hotspot_pct
RISCY,a,1,2,0.8,2,7,0,0.12306077695272331,15.4606,0.32905282574140166,0.355184,1.5592126,0.041585814653730346
RISCY,a,3,5,0.7,3,8,1,0.09738337883931579,2.65723,0.22571077057181227,0.364006,0.9902048600000003,0.0482072879600018
RISCY,b,1,20,0.9,2,3,1,0.022938191307472967,1.63811,0.08742437092767402,0.06557702000000026,0.3324292800000003,0.030963915341966144
RISCY,a,1,20,0.8,4,5,0,0.020448076185729643,0.574946,0.05419037409000581,0.0573397,0.32092935000000017,0.03387866165009406
RISCY,b,1,20,0.8,1,4,0,0.027267888588188256,2.14934,0.10482061342052071,0.0950098,0.3169492000000002,0.023007080383173676
RISCY,b,1,20,0.85,1,2,0,0.014559302493466389,0.966012,0.04740118020653327,0.0459552,0.220835,0.04131652661064426
RISCY,b,1,20,0.7,3,3,1,0.03671701604250262,6.6486,0.3227350113650001,0.0517368,0.39057292000000066,0.0047602461395564845
RISCY,a,3,2,0.85,3,5,1,0.3704015566563646,13.5419,0.9442990713158345,1.2352619999999999,4.759749600000002,0.051268633686216106
RISCY,b,3,2,0.75,2,5,1,0.23687969300858946,19.0006,1.0806890539348124,0.456929,4.608694000000012,0.02437710276457418
RISCY,b,2,5,0.75,1,6,1,0.04265825546819896,3.55595,0.17681994033087967,0.0860095,0.7963538000000021,0.030173881074604104
RISCY,b,2,5,0.85,3,4,0,0.030459654714562783,1.90812,0.09888528399181969,0.0825524,0.5085350499999993,0.04854764274726269
RISCY,b,2,20,0.9,2,6,0,0.019620006316537028,1.12343,0.062251410568628755,0.0721216,0.28142290999999986,0.05261493707708847
RISCY,b,3,2,0.7,2,2,1,0.26984558346835086,16.5892,1.0509148364428278,0.527799,5.639968200000001,0.03255819173531458
RISCY,b,3,5,0.8,1,1,1,0.36349474015800703,90.0769,3.929045891507658,0.0877976,9.125226799999785,0.010385906463743974
RISCY,b,2,20,0.8,1,7,0,0.009583540148963015,0.604928,0.036912507157033904,0.0215769,0.19324251000000042,0.03174328839728079
RISCY,b,1,2,0.9,1,8,1,0.24026434954029566,19.2819,0.7933847861826474,0.7900657000000016,3.4058322000000003,0.04530281354315689
RISCY,a,1,2,0.85,1,3,1,0.1760619626461726,10.2959,0.39396180354993104,0.6382883000000003,1.7800846999999997,0.06281336063837299
RISCY,a,2,5,0.75,1,1,1,0.1446765056157623,8.21412,0.5448119765043983,0.291646,2.1403420000000226,0.025707710951648262
RISCY,b,1,20,0.8,1,1,1,0.028927950136739697,4.78023,0.1885973353283326,0.0394583,0.5395888800000036,0.012927946688879633
RISCY,b,3,2,0.7,3,4,1,0.21907446091614544,14.2434,0.7741823433838768,0.5689325000000038,3.483055399999971,0.03702460850111857
RISCY,b,2,5,0.75,2,8,1,0.05924025616735839,3.81523,0.19855788629930204,0.1809,0.842035,0.03902505446623094
RISCY,b,3,5,0.75,3,7,1,0.028714434878448016,2.09129,0.11348074805578758,0.0605583,0.5372253400000017,0.03053544037384511
RISCY,b,2,20,0.7,2,4,0,0.011722656740480425,0.579774,0.03796957589583754,0.0326633,0.20162059000000115,0.046021860701576
RISCY,b,3,2,0.7,1,5,0,0.16914904786090323,12.6979,0.7576341105449653,0.224411,3.3758661000000125,0.033725393369396874
RISCY,a,1,20,0.85,2,3,1,0.0325834359300219,0.554681,0.064920963336134,0.12917500000000026,0.27906627999999994,0.06679841193540921
RISCY,a,2,20,0.8,1,6,1,0.08440925787115781,14.5806,0.6785285682253246,0.177979,0.5097330499999997,0.004034481757756944
RISCY,a,2,5,0.85,1,6,1,0.20179418508875302,3.93319,0.4816250104338924,0.6841127999999995,2.3272089999999994,0.06279105392156863
RISCY,a,1,5,0.7,1,6,1,0.09816097213542734,2.75874,0.21132173357797435,0.338197,0.9427307999999996,0.053547204126354706
RISCY,a,2,5,0.85,3,3,1,0.30977180639389706,38.5227,2.2742193140657903,0.3432689999999999,7.267961399999981,0.011871936274509803
RISCY,b,2,2,0.9,1,3,1,0.15198546798346987,9.86242,0.5020729152456084,0.44370889999999985,2.2673024000000006,0.03429718875502008
RISCY,b,2,20,0.75,2,2,1,0.020997326219288584,1.04058,0.07349043685487558,0.0577569,0.3418592199999998,0.03208432819622314
RISCY,b,3,5,0.85,1,6,1,0.05702714103036134,4.42147,0.20386395539486274,0.15188479999999985,0.9867216800000002,0.040373545868051364
RISCY,b,1,20,0.85,2,7,1,0.01564916049596989,1.25468,0.06178035793863239,0.042086859999999914,0.22851278999999985,0.02587535014005602
RISCY,b,3,2,0.85,1,8,0,0.11999368663804694,6.9862,0.4211855365660432,0.3215547999999993,2.1068452000000004,0.04239960283916328
RISCY,b,3,5,0.8,1,6,1,0.07979242476432702,3.98874,0.2762762051533503,0.232697,1.3978115999999992,0.03994094041038843
RISCY,a,3,2,0.9,3,1,1,0.6478753634753321,38.9272,2.699902253668331,1.48559,7.932661999999979,0.018627395556560573
RISCY,a,1,2,0.9,1,3,0,0.17289452411317363,3.25924,0.3988487011356459,0.57137,1.930670999999997,0.06484176742797433
RISCY,b,3,5,0.9,2,4,0,0.0382527132196106,3.24076,0.1589391310201008,0.102758,0.6832634700000005,0.028532151273706653
RISCY,a,1,20,0.75,2,8,0,0.019251652115052146,0.571012,0.048297967940673904,0.0541806,0.236213,0.05634831193155664
RISCY,a,2,2,0.8,3,7,1,0.18941120265793815,8.33237,0.5360860192522284,0.5116223999999999,2.5585359999999926,0.035038381519477725
RISCY,b,1,2,0.7,1,2,0,0.1982214026130919,13.49,0.7342052042098316,0.4748466000000008,3.4946688000000097,0.029911685084098878
RISCY,a,1,20,0.75,1,1,0,0.02602452056356883,0.744402,0.06668025283294125,0.0730753,0.354171,0.04787225599593657
RISCY,b,1,20,0.75,1,3,1,0.015971154192227263,2.61217,0.05196287819483288,0.04343392000000026,0.2424066300000002,0.04385550516502897
RISCY,b,2,2,0.7,2,8,1,0.20487422880351044,13.4081,0.6635075792063277,0.586944900000001,3.290082500000008,0.04173868835790544
RISCY,a,1,5,0.7,3,4,0,0.05740820050628047,1.85132,0.14027284965401043,0.194967,0.6561997999999998,0.05912255333104754
RISCY,a,3,5,0.7,1,4,1,0.08556340329291347,5.61565,0.251680211596399,0.26494249999999997,1.0765469999999981,0.03947754954466364
RISCY,b,1,2,0.75,2,3,0,0.08586848459000505,5.66971,0.3126451948921548,0.211358,1.378345499999998,0.03536647062543477
RISCY,a,3,20,0.75,2,1,0,0.028713645766541722,2.21199,0.08463866545414488,0.0886917,0.4779966200000007,0.04115003844675125
RISCY,b,3,20,0.75,3,8,1,0.016181172318160738,1.35827,0.05842403254136393,0.0365376,0.2853329600000012,0.037503418589995126
RISCY,b,2,5,0.7,2,7,1,0.026286416683954556,2.26694,0.10151631056851396,0.0603199,0.48177736000000027,0.02842053269501121
RISCY,a,2,2,0.7,4,6,0,0.2382263339083743,8.67581,0.5794589447431189,0.8861897000000027,2.4240486,0.05134408602150538
RISCY,b,2,2,0.9,1,6,0,0.48904622538724174,13.5419,1.36070712248294,1.6968409999999998,6.8984898000000054,0.050008032128514054
RISCY,b,3,20,0.8,2,8,1,0.022639547055227076,1.28174,0.08045141721087551,0.0622869,0.3960912899999999,0.040475301729501055
RISCY,a,1,20,0.85,2,3,0,0.028706884212683047,33.8504,0.3945865767165674,0.0782609,0.22762704999999983,0.00046094387121937383
RISCY,a,1,5,0.8,1,4,0,0.10043197157075383,1.4227,0.1774509962300432,0.3694595,0.7389363500000002,0.06176095135716205
RISCY,a,3,20,0.8,3,1,0,0.033980054082158165,2.21139,0.11139545254247275,0.084877,0.5800147899999991,0.040127551020408166
RISCY,b,3,20,0.8,2,5,1,0.017640857980107005,1.98287,0.08726810846755804,0.0373125,0.35700888999999975,0.018750777653353243
RISCY,a,3,5,0.7,2,5,0,0.072798342452349,2.51406,0.21266346260196486,0.232339,1.1961229999999985,0.03702573836802025
RISCY,a,1,5,0.8,2,3,0,0.06455155833224269,6.9198,0.15599851011221222,0.232309,0.6959823500000001,0.0611394786347756
RISCY,b,3,20,0.8,1,5,0,0.018764742163177427,1.40101,0.0858393647101054,0.028193,0.4068269900000008,0.028507880020335535
RISCY,a,2,5,0.7,2,7,0,0.04003156238943231,1.68794,0.11020693424036525,0.120878,0.604093,0.03647178222273609
RISCY,b,2,20,0.75,3,7,0,0.00961922007392139,0.954449,0.04890030927115795,0.0193715,0.15734765999999947,0.016638732698961937
RISCY,b,3,5,0.9,2,4,1,0.03811497666470934,3.53295,0.15681839184955687,0.10551800000000017,0.681341,0.029149365952193917
RISCY,a,1,5,0.75,3,3,0,0.06064499908880812,1.51652,0.1398963253026048,0.208557,0.689626,0.05990381105061825
RISCY,a,2,2,0.8,4,1,0,0.21153550925803663,5.34523,0.5955133168154777,0.5832731000000002,3.3233014,0.041781887314206706
RISCY,a,2,5,0.85,1,4,0,0.07401135875510109,1.58298,0.18283950300987162,0.2885519999999999,0.8419409899999999,0.0672640931372549
RISCY,b,2,20,0.7,1,4,0,0.009734961377555045,0.51862,0.03331215870896863,0.0206828,0.16938478999999984,0.04727342549923195
RISCY,a,2,20,0.75,3,6,0,0.02554872100751524,1.52534,0.07215471812833041,0.08707048000000017,0.3205476399999979,0.04367219496370788
RISCY,b,1,20,0.7,2,8,1,0.022861584148294187,1.38927,0.07000934218254218,0.0745058,0.3241073899999997,0.0434380504991192
RISCY,b,1,20,0.75,1,6,0,0.01776961983654258,0.674427,0.053966978305356086,0.0611544,0.26165686000000027,0.04588687326782565
RISCY,a,2,20,0.7,1,5,0,0.02071727052240336,0.739574,0.05992448011197469,0.0597835,0.35374140000000104,0.03270769902750478
RISCY,b,2,20,0.7,3,6,1,0.017318438614788267,1.37299,0.06654910685251557,0.0478625,0.2796055999999997,0.025267857142857144
RISCY,b,2,2,0.75,1,8,1,0.15129547145247155,7.96694,0.5772163965133779,0.2987327000000005,2.751635599999997,0.03697939029626449
RISCY,a,3,20,0.85,2,8,1,0.03882013054676434,0.932157,0.09037489146324887,0.16440179999999985,0.39646656000000036,0.06510217499228488
RISCY,b,1,20,0.75,3,3,1,0.03730234834004157,5.51826,0.2497369469658646,0.0532269,0.6023256400000015,0.011259133282942807
RISCY,b,3,20,0.7,2,8,1,0.015360903502414966,0.878334,0.045763212239156255,0.0548363,0.218034,0.051296965358329324
RISCY,a,2,2,0.75,3,7,0,0.11939779784048928,3.87543,0.31890282429034106,0.35829590000000067,1.691430599999997,0.03896405630722974
RISCY,a,1,2,0.85,1,5,0,0.1459257638034355,4.69047,0.37095126816197305,0.4119513000000005,2.0226542,0.03852129086928889
RISCY,a,2,20,0.8,2,7,1,0.03420859393761945,5.82612,0.25494264005388173,0.0606179,0.3281809599999987,0.003860110743252035
RISCY,b,1,2,0.8,2,3,1,0.15230645635990336,7.5686,0.45782957011322784,0.480652,2.3413896000000123,0.0427155351936693
RISCY,b,1,20,0.8,1,2,0,0.014609531352759685,1.04558,0.05065173352218921,0.0398159,0.23266820000000024,0.04041649312786339
RISCY,b,2,5,0.85,2,2,1,0.10800114588163993,5.84537,0.37859299251844497,0.260472,1.9743028000000002,0.042651322806964834
RISCY,b,2,5,0.8,2,7,0,0.024375360846001844,2.56628,0.10276604702799481,0.0569224,0.45079833000000086,0.026183892153473904
RISCY,a,3,5,0.7,3,3,0,0.05751794022399442,2.19822,0.17472040566230704,0.15590799999999982,0.9262452900000003,0.04437863159317148
RISCY,b,1,20,0.9,1,4,0,0.025275474906452506,1.29652,0.07992363363564912,0.09132622000000026,0.32509108000000014,0.04181325867118569
RISCY,a,3,5,0.75,3,8,1,0.08434364883349192,2.2983,0.19073436281358014,0.319779,0.8614371300000011,0.05497885428681276
RISCY,b,3,5,0.8,1,4,1,0.05533216505723733,3.55065,0.19563819648981826,0.148177,1.01483,0.03816158097978345
RISCY,b,2,20,0.8,3,2,1,0.03671569107161521,2.06614,0.14286786863765233,0.0554323,0.8176515600000025,0.04098056032018296
RISCY,b,3,5,0.7,3,8,0,0.0414779105924214,5.55813,0.16320401461714198,0.105143,0.7493577399999959,0.030356744704570792
RISCY,b,1,5,0.8,2,5,1,0.03855899607374706,4.97341,0.19054141280712977,0.0610948,0.7761369899999999,0.021211107393777184
RISCY,b,3,20,0.7,1,4,0,0.010181609878112218,0.681877,0.03412740409203598,0.0279248,0.17004899999999984,0.04243780082706257
RISCY,b,2,5,0.75,2,7,1,0.029888989305511978,3.06624,0.11746451652242926,0.0652671,0.54346519,0.030528322440087147
RISCY,a,3,2,0.7,2,2,1,0.4172713993805347,25.4439,1.3577417469844015,1.0702,5.822254400000004,0.03296022701680105
RISCY,b,1,2,0.85,3,6,1,0.15149776362910233,12.3973,0.6695790254291932,0.3422440000000001,2.1722869000000173,0.019918427622094864
RISCY,a,1,2,0.7,2,7,0,0.11862019138652972,3.9407,0.276582251707225,0.358403,1.4596239999999996,0.0426648380316334
RISCY,b,2,5,0.75,2,1,0,0.057075514035852405,3.46762,0.22103316716281646,0.114501,1.0899488000000013,0.03571623093681917
RISCY,a,3,2,0.9,1,8,1,0.3659070134758833,15.9832,1.2218359344438554,0.7949174999999999,6.230202499999996,0.040378201141952626
RISCY,b,3,2,0.85,2,3,1,0.2295986864863578,54.9886,0.9450304297438732,0.5133449999999999,4.03501,0.03331290958495391
RISCY,b,1,20,0.75,3,2,1,0.02470953412047745,1.37681,0.08918359703262686,0.0593662,0.4130546300000002,0.03374590576971529
RISCY,b,1,20,0.9,2,7,1,0.017274088060185305,1.00267,0.05910980693649458,0.05186792000000026,0.24839436000000048,0.04155537954281714
RISCY,b,2,2,0.75,3,2,1,0.27848518540386974,15.3477,1.111074687274894,0.5125523999999989,6.001554800000004,0.03217539481275745
RISCY,a,2,2,0.8,1,5,1,0.32338123710782124,10.2689,0.8444924623679557,0.9552359999999999,4.256296199999998,0.047865700552406916
RISCY,b,2,20,0.85,3,2,1,0.02290727791420686,1.6216,0.08756738703344386,0.0553131,0.3937152499999981,0.03361686725183241
RISCY,b,3,2,0.85,3,7,1,0.11725082270528327,11.0958,0.5054960545902718,0.2527890000000003,2.1701125999999884,0.028722002635046113
RISCY,a,1,20,0.8,2,5,1,0.029042423935289576,0.760078,0.06773468709315308,0.0809133,0.3611180500000006,0.041621875839828
RISCY,b,1,20,0.9,2,1,1,0.023736922432389618,0.984669,0.0776091732599155,0.07064342000000026,0.4082606800000006,0.04256847611855072
RISCY,b,3,20,0.75,3,5,1,0.021536735082980773,1.9362,0.10074204887612204,0.0380278,0.4747545800000007,0.02386473085292334
RISCY,a,1,20,0.9,1,2,1,0.03941956215542246,2.4392,0.09112097092629275,0.1387,0.41033410999999936,0.05913195999402896
RISCY,b,3,2,0.8,1,8,0,0.14513863655012027,8.81064,0.48247669409550126,0.38141,2.4700917000000016,0.04868177033732645
RISCY,b,3,2,0.75,1,4,1,0.18666520455876198,16.234,0.6580466192764369,0.447989,3.047307399999999,0.04163074712643678
RISCY,b,2,5,0.75,3,8,0,0.026622604952587788,3.17073,0.11662277014680308,0.0542998,0.475824,0.026837869854713307
RISCY,b,2,5,0.8,2,4,0,0.042490576345281715,5.43439,0.14813737657130854,0.128925,0.6306401100000003,0.0405864730959788
RISCY,a,2,5,0.7,2,4,0,0.06159267700471988,1.57702,0.1528098242712504,0.228524,0.741171800000001,0.058529566680798034
RISCY,b,1,20,0.75,1,6,1,0.024849458063725124,0.841022,0.0704268661798295,0.08992552000000026,0.34475123,0.04942995716805241
RISCY,b,2,2,0.85,2,1,1,0.15287180279885254,16.7047,0.7654487762899737,0.317067,2.7042965000000025,0.0187530517578125
RISCY,b,1,2,0.85,3,7,0,0.11654351263758658,7.48962,0.44078801665683753,0.2518240000000001,2.2209791000000023,0.03069512323757955
RISCY,a,1,5,0.7,2,8,1,0.11917961166393463,7.53444,0.31937794551204995,0.35131,1.6105899999999964,0.04358909378214398
RISCY,b,2,2,0.7,2,1,1,0.3222981425447153,22.6719,1.2641799900280029,0.7928075000000038,5.213035900000011,0.029537366548042704
RISCY,b,1,5,0.9,3,6,0,0.04370091992024886,3.12823,0.1942583675373145,0.0923872,0.9713172000000018,0.022357152227282098
RISCY,b,3,2,0.8,3,7,1,0.10103343748917092,5.96732,0.35495578172410425,0.214577,1.9015248999999923,0.04114795918367347
RISCY,a,1,5,0.75,1,5,0,0.0565909947757972,1.89084,0.14467464368571642,0.170052,0.816107,0.03623752003936445
RISCY,b,1,2,0.75,3,3,0,0.12394204303166066,4.93348,0.4079581346887059,0.29895910000000026,2.2402375999999995,0.04524758110415481
RISCY,a,3,5,0.8,2,4,1,0.07682131688484495,4.91905,0.19261932538051427,0.26840590000000036,0.9695474800000115,0.054028978139298425
RISCY,a,2,5,0.85,1,2,1,0.11715522021109681,3.5786,0.3086596695061063,0.3407658999999999,1.5759916999999994,0.05075061274509804
RISCY,a,1,20,0.8,1,7,0,0.018356118604447726,0.73278,0.05377619018525096,0.0444651,0.28218635000000014,0.03350913732867509
RISCY,b,2,2,0.75,1,7,0,0.06685079109352994,5.23722,0.267689934168419,0.138283,1.3869417999999973,0.029841133533705454
RISCY,b,3,2,0.75,2,1,1,0.2854935932749416,17.9241,1.1221874143425388,0.548065,5.589008000000019,0.035512026915386546
RISCY,a,2,5,0.85,1,1,0,0.07944126702627145,2.28924,0.22469712317231505,0.23413299999999992,1.2514437999999992,0.04186580882352941
RISCY,a,1,2,0.8,4,4,0,0.32948193342077065,5.65881,0.6265402334042801,1.22407,2.6151385000000014,0.052287691480784736
RISCY,b,1,5,0.7,1,7,1,0.03032716668201996,1.50859,0.0970493616408562,0.08273716999999992,0.5325341099999967,0.039357017028772756
RISCY,a,3,5,0.9,3,7,1,0.12243289945627035,6.40512,0.39359391639724456,0.3093660000000002,1.8411291000000236,0.04432723600044888
RISCY,a,2,5,0.7,1,5,0,0.062197626219505885,2.88862,0.1883202159323823,0.182152,0.9706505999999999,0.03051715309779826
RISCY,a,1,5,0.8,2,1,1,0.09036773344845807,2.31308,0.2126126244259824,0.267982,1.0843360000000013,0.05248925020155872
RISCY,b,1,2,0.7,2,5,1,0.13252843103192752,7.64239,0.4790073199987451,0.314474,2.3744189000000033,0.029403029403029402
RISCY,b,3,5,0.8,2,7,1,0.03822526513533045,3.03602,0.16207923818972436,0.066936,0.7676729900000008,0.030948144382308085
RISCY,b,3,20,0.75,1,5,1,0.020459691877234717,1.87969,0.09854511918775487,0.0352263,0.42633340000000014,0.02399317570165321
RISCY,b,2,5,0.7,1,2,1,0.05943509051645715,9.62949,0.32499040930095796,0.12202870000000017,0.8498328,0.013582016948718606
RISCY,a,3,2,0.7,3,8,1,0.4038610227598377,19.9763,1.0292439587712126,1.4535200000000001,3.7744519999999926,0.03368133233905046
RISCY,b,2,5,0.9,3,2,1,0.06908486036844243,8.79562,0.32139092236168665,0.08939508000000017,1.5393355999999971,0.03050249594507346
RISCY,a,3,20,0.75,1,7,1,0.02749687285020978,1.93727,0.11074908351765651,0.0654459,0.3935944899999973,0.02101417824074074
RISCY,b,2,5,0.85,2,8,1,0.09685556129931343,4.62586,0.34331503771974464,0.20250120000000052,1.8853502000000013,0.04035274852395475
RISCY,b,3,5,0.7,2,4,1,0.031350965972440574,6.18196,0.12181064068701089,0.0745058,0.49912721000000093,0.034511009853875334
RISCY,a,3,20,0.85,2,5,1,0.03297720299589958,1.03545,0.09323359775599596,0.09615421999999983,0.5126432000000001,0.04060164499724939
RISCY,a,3,2,0.9,2,6,1,0.43786903967154733,40.8463,1.7232389726682442,1.4187699999999999,4.571978499999995,0.015574650912996778
RISCY,a,3,2,0.8,3,6,0,0.31710002525964165,15.6865,0.9111055213033133,1.0030540000000014,4.36959730000004,0.04073462125063548
RISCY,a,1,20,0.7,2,7,0,0.014121271954443137,0.668705,0.03579130639159926,0.0419617,0.19777999999999982,0.038908185626332345
RISCY,a,2,2,0.8,3,3,1,0.30880233881763974,19.617,1.145616855945973,0.7311343999999996,4.428197999999993,0.021952794318100294
RISCY,a,2,20,0.8,2,2,1,0.04270146220957943,1.06066,0.09994925472720574,0.133514,0.49779435999999777,0.05057178793968396
RISCY,a,3,2,0.85,1,4,0,0.20418921490581268,6.2139,0.5829473371711148,0.6216110000000005,2.94107,0.05356808641480174
RISCY,a,2,2,0.8,3,3,0,0.19459572546150478,5.96637,0.5078278018066691,0.599921,2.5050199000000015,0.0550178592003687
RISCY,b,1,5,0.9,1,7,0,0.04159623066284521,6.4832,0.14876469930200828,0.11705800000000009,0.6666341099999994,0.03694581280788178
RISCY,b,2,2,0.85,2,3,1,0.12914310367107237,14.1018,0.5776202128507052,0.30896049999999997,1.9957045000000015,0.024383544921875
RISCY,b,1,20,0.85,2,1,0,0.014876672080276614,0.728726,0.05228487166231818,0.0409484,0.264863579999999,0.03317577030812325
RISCY,b,3,5,0.7,1,3,0,0.030080856609190153,1.3172,0.10347708788871808,0.07409456000000035,0.5632057899999992,0.040436241610738256
RISCY,a,2,2,0.85,2,2,1,1.2268540324690875,125.81,7.862999783102445,1.661588,12.026866999999978,0.008557271400778211
RISCY,b,1,5,0.7,2,7,0,0.03155202368199042,2.74169,0.12378879997937983,0.0622869,0.6226423999999989,0.03601615956828312
RISCY,b,2,5,0.9,2,6,1,0.08062014847414099,4.70114,0.2797483555928906,0.2148330000000002,1.3327359999999986,0.04677439918403774
RISCY,a,2,2,0.9,1,2,1,0.5437550828557076,37.192,1.9938029753304245,1.6175679999999997,5.461864400000024,0.015951807228915663
RISCY,b,2,20,0.8,1,5,0,0.01160613211237248,2.88934,0.049314556230562405,0.0280142,0.22604601999999901,0.023502403328789726
RISCY,a,2,2,0.8,1,2,0,0.22041659346773843,7.42298,0.5597460200028029,0.7381080000000005,2.7930051999999974,0.05143922855614509
RISCY,b,3,20,0.9,1,8,1,0.016508203472104035,1.09398,0.06069782971377438,0.0311136,0.298202,0.04497104032078414
RISCY,a,2,5,0.7,2,4,1,0.07715624925927803,1.83958,0.16564634948884352,0.27841900000000036,0.7773526,0.05884536610343062
RISCY,a,3,2,0.75,3,3,0,0.16537620141121206,4.4843,0.478321112060701,0.442028,2.6645514,0.04290417147251057
RISCY,b,1,20,0.9,3,1,0,0.022200808171536333,2.05535,0.10121144717669381,0.04904268000000017,0.40339843999999964,0.022889842632331903
RISCY,b,1,2,0.75,1,7,0,0.10289091101407323,16.7702,0.5130549044671942,0.19939570000000018,2.0367559000000037,0.01951318585176853
RISCY,a,2,2,0.85,4,3,0,0.18541750019917316,6.02382,0.4841020730746619,0.620419,2.431966299999996,0.05338035019455253
RISCY,a,3,5,0.9,2,4,1,0.08201781660029679,1.49524,0.194741782482832,0.3158745,0.9190975499999996,0.06080049748431229
RISCY,a,2,20,0.85,1,2,1,0.05210645396390626,1.50484,0.1351192471594504,0.166953,0.6823065999999999,0.05029105392156863
RISCY,b,1,2,0.7,1,2,1,0.27975367702177256,13.7516,0.9526732549810387,0.7390738000000008,4.758969200000004,0.033550792171481825
RISCY,a,2,5,0.85,2,3,1,0.08886703864890136,7.06625,0.3551036982235512,0.238359,0.989616,0.01458740234375
RISCY,a,2,5,0.75,2,2,1,0.10053012403440585,4.53204,0.25362404602211874,0.302315,1.209890000000004,0.043000503805776066
RISCY,b,2,20,0.85,2,1,1,0.02130495600924237,1.2719,0.07474669533203461,0.0547767,0.36694880000000024,0.041449453900815766
RISCY,b,3,20,0.7,2,6,1,0.02731261474700954,2.06459,0.11215262875657439,0.0503659,0.543058,0.03136430241272469
RISCY,a,1,20,0.75,3,3,0,0.0204073136088824,0.539064,0.04615893177744748,0.0720024,0.223756,0.06014190250948398
RISCY,a,2,2,0.75,3,8,1,0.27370685307061454,8.07977,0.658866271198869,0.952125,3.1125060000000078,0.059203986873817074
RISCY,b,1,5,0.8,3,7,0,0.027158017283682574,1.83392,0.09680494154219728,0.07008914000000008,0.4770563099999999,0.033563590692755156
RISCY,a,2,2,0.7,3,5,0,0.16697892600035075,5.14126,0.4728710274655157,0.504570900000001,2.6743544999999944,0.0350742447516641
RISCY,a,2,20,0.8,2,6,0,0.03239192211571997,0.680625,0.07564131411768726,0.12692799999999999,0.3491609999999998,0.06889095289234609
RISCY,b,3,5,0.75,3,2,1,0.05384045079505582,4.73386,0.24075684313509724,0.10181679999999983,1.0913226000000045,0.027538971925944424
RISCY,b,2,5,0.9,2,4,1,0.0704148069374737,5.91999,0.2821015365273476,0.14554240000000104,1.3992907999999995,0.03408873589596481
RISCY,a,1,20,0.8,3,1,1,0.04096574024997312,0.736654,0.09127859897889352,0.1305935,0.43286700000000017,0.06197930663800054
RISCY,a,1,2,0.9,1,6,0,0.18468618342698537,4.47696,0.44684562070362155,0.5778551000000002,2.1865438999999975,0.05888938647559337
RISCY,a,2,20,0.75,2,3,0,0.02068763141622523,0.52619,0.05643440969598895,0.0607967,0.2984364899999996,0.05111384447177805
RISCY,b,1,2,0.9,2,6,0,0.18342336098820658,18.6116,0.6665357480193845,0.5748151000000001,2.6977292000000004,0.038314808701074794
RISCY,a,3,2,0.8,2,5,1,0.27856832923517183,9.24671,0.8515506247718309,0.685334,4.9522519999999846,0.03309228606527273
RISCY,b,1,5,0.85,3,1,0,0.04685564377721289,4.23157,0.16009884016496465,0.130296,0.7044557899999998,0.03946078431372549
RISCY,a,1,20,0.85,3,2,0,0.027528204398757323,0.73719,0.0653607188249909,0.0934005,0.320435,0.05901831971372109
RISCY,b,2,20,0.9,2,8,1,0.022423216403380127,1.39815,0.0742099102012055,0.0590086,0.3468677099999996,0.05552393600202365
RISCY,a,1,2,0.7,2,1,0,0.2223333908698022,6.26457,0.5889578909728155,0.624001,3.043911999999996,0.045959362561679165
RISCY,b,1,2,0.9,1,7,1,0.1327957623743553,8.48693,0.46218395891596176,0.37323810000000013,2.3235193000000014,0.03407798686768644
RISCY,a,2,20,0.75,2,2,0,0.029992287438824657,0.706375,0.07896924255851105,0.0955462,0.4137935999999999,0.04988383217165505
RISCY,a,3,20,0.8,3,6,1,0.051771451931431116,2.01416,0.12269858535953787,0.18966800000000034,0.5730075700000027,0.05139806812404677
RISCY,b,3,5,0.8,3,5,1,0.043283410619803134,2.83855,0.1791187600270873,0.0845194,0.8808829400000006,0.028899545683997982
RISCY,b,3,2,0.7,2,7,1,0.12490234138387914,10.5298,0.5219319423608967,0.279665,2.5492199000000055,0.02520706605912325
RISCY,a,2,20,0.75,2,3,1,0.032673768840693895,1.97333,0.11414531119566171,0.0898838,0.32551300000000066,0.016911534428997427
RISCY,b,2,20,0.7,2,1,0,0.018260107716746316,0.989795,0.06874907718542018,0.0349879,0.3528025800000019,0.040111845449923744
RISCY,b,1,2,0.7,1,8,1,0.10736781302401813,11.631,0.38362556216591726,0.300288,1.5504434000000007,0.02905368422609802
RISCY,b,2,5,0.9,2,2,1,0.05874905816268247,3.6186,0.2193461314836969,0.11279000000000017,1.1976178999999985,0.03996940141518455
RISCY,a,3,2,0.85,1,5,1,0.412539895776768,16.8548,1.2090539116315053,1.0716240000000006,5.839407000000001,0.04969118472768108
RISCY,a,3,20,0.75,3,1,1,0.06993305314908854,1.84816,0.18545481606894812,0.22455429999999965,0.941821399999999,0.05267409336419753
RISCY,b,3,5,0.85,2,5,1,0.05640609085792722,4.43721,0.22959380858577882,0.113785,1.1285337999999998,0.032162408759124086
RISCY,b,3,2,0.8,2,3,1,0.15389104322051925,8.55231,0.5321948840194264,0.3722969000000003,2.6835692000000004,0.04145136778115502
RISCY,b,2,20,0.7,3,5,1,0.020079641219147962,1.30171,0.07791233908062933,0.0430942,0.4027501899999994,0.03014030612244898
RISCY,b,2,2,0.7,1,1,0,0.2287577410075944,44.2162,1.549012516695391,0.3164470000000003,3.8029064999999966,0.012091836734693877
